Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Dec 14, 2025 12:30 AM;Dec 14, 2025 12:45 AM;1,055.42;277.83;1,863.94;2,328.68;0.00;23.56;-;1,513.36;791.31;2,140.90;34.93;389.21
Dec 14, 2025 12:45 AM;Dec 14, 2025 1:00 AM;1,056.69;276.86;1,871.02;2,319.85;0.00;23.56;-;1,533.53;724.05;2,102.50;6.87;393.88
Dec 14, 2025 1:00 AM;Dec 14, 2025 1:15 AM;1,049.17;277.75;1,837.06;2,310.94;0.00;23.56;-;1,590.26;636.93;2,013.09;27.75;389.58
Dec 14, 2025 1:15 AM;Dec 14, 2025 1:30 AM;1,049.38;274.74;1,896.25;2,300.86;0.00;23.56;-;1,597.71;622.13;1,958.63;28.30;384.12
Dec 14, 2025 1:30 AM;Dec 14, 2025 1:45 AM;1,051.37;273.36;1,937.76;2,327.70;0.00;23.56;-;1,559.54;599.53;1,931.77;1.56;389.41
Dec 14, 2025 1:45 AM;Dec 14, 2025 2:00 AM;1,049.59;273.71;1,962.38;2,368.94;0.00;23.56;-;1,530.31;597.60;1,914.36;0.52;387.96
Dec 14, 2025 2:00 AM;Dec 14, 2025 2:15 AM;1,048.36;272.53;1,902.81;2,397.97;0.00;23.56;-;1,534.72;562.84;1,846.74;0.13;387.29
Dec 14, 2025 2:15 AM;Dec 14, 2025 2:30 AM;1,048.79;272.30;1,891.78;2,426.34;0.00;23.56;-;1,534.09;569.03;1,841.63;0.33;390.16
Dec 14, 2025 2:30 AM;Dec 14, 2025 2:45 AM;1,047.32;273.70;1,890.71;2,484.39;0.00;23.56;-;1,538.42;571.73;1,840.62;0.14;397.46
Dec 14, 2025 2:45 AM;Dec 14, 2025 3:00 AM;1,045.51;275.05;1,873.51;2,554.96;0.00;23.56;-;1,556.66;584.04;1,829.45;0.14;397.34
Dec 14, 2025 3:00 AM;Dec 14, 2025 3:15 AM;1,042.90;273.72;1,775.93;2,594.98;0.00;23.56;-;1,578.93;588.71;1,788.08;3.79;390.10
Dec 14, 2025 3:15 AM;Dec 14, 2025 3:30 AM;1,044.43;273.86;1,772.86;2,634.69;0.00;23.56;-;1,575.74;575.13;1,779.42;3.88;387.15
Dec 14, 2025 3:30 AM;Dec 14, 2025 3:45 AM;1,046.88;274.87;1,790.16;2,684.10;0.00;23.56;-;1,568.87;572.84;1,779.16;3.91;379.01
Dec 14, 2025 3:45 AM;Dec 14, 2025 4:00 AM;1,048.61;275.54;1,785.63;2,743.19;0.00;23.56;-;1,561.95;572.25;1,781.80;2.94;382.31
Dec 14, 2025 4:00 AM;Dec 14, 2025 4:15 AM;1,050.28;274.32;1,655.48;2,809.20;0.00;23.56;-;1,533.62;575.64;1,798.78;1.45;384.89
Dec 14, 2025 4:15 AM;Dec 14, 2025 4:30 AM;1,050.37;275.22;1,649.65;2,901.65;0.00;23.56;-;1,533.78;578.28;1,796.78;0.13;381.57
Dec 14, 2025 4:30 AM;Dec 14, 2025 4:45 AM;1,052.28;274.71;1,677.11;2,979.01;0.00;23.56;-;1,525.76;577.81;1,798.13;0.13;386.35
Dec 14, 2025 4:45 AM;Dec 14, 2025 5:00 AM;1,052.40;275.83;1,683.28;3,031.23;0.00;23.56;-;1,517.71;577.89;1,796.47;0.13;390.64
Dec 14, 2025 5:00 AM;Dec 14, 2025 5:15 AM;1,062.06;275.58;1,730.90;3,063.30;0.00;23.56;-;1,546.60;580.69;1,815.52;0.13;400.41
Dec 14, 2025 5:15 AM;Dec 14, 2025 5:30 AM;1,066.38;274.63;1,738.16;3,132.67;0.00;23.56;-;1,534.94;579.91;1,817.17;0.13;407.82
Dec 14, 2025 5:30 AM;Dec 14, 2025 5:45 AM;1,070.81;276.86;1,735.45;3,190.75;0.00;23.56;-;1,528.88;580.62;1,823.55;1.98;404.37
Dec 14, 2025 5:45 AM;Dec 14, 2025 6:00 AM;1,072.01;275.98;1,738.38;3,260.45;0.00;23.56;-;1,523.18;578.76;1,832.90;4.99;409.71
Dec 14, 2025 6:00 AM;Dec 14, 2025 6:15 AM;1,084.25;275.33;1,686.17;3,416.93;0.00;23.56;-;1,468.47;579.50;1,923.16;0.67;414.14
Dec 14, 2025 6:15 AM;Dec 14, 2025 6:30 AM;1,093.58;273.64;1,673.99;3,495.41;0.00;23.56;-;1,464.25;580.69;1,940.66;3.01;411.96
Dec 14, 2025 6:30 AM;Dec 14, 2025 6:45 AM;1,098.94;272.33;1,674.28;3,597.22;0.00;23.56;-;1,467.98;581.34;1,952.14;7.65;407.89
Dec 14, 2025 6:45 AM;Dec 14, 2025 7:00 AM;1,105.99;272.00;1,665.14;3,690.44;0.00;23.56;-;1,480.47;591.70;1,988.59;11.37;408.73
Dec 14, 2025 7:00 AM;Dec 14, 2025 7:15 AM;1,122.94;269.74;1,649.75;3,736.13;0.00;23.56;-;1,533.72;628.96;2,035.69;12.10;407.59
Dec 14, 2025 7:15 AM;Dec 14, 2025 7:30 AM;1,132.86;269.54;1,584.44;3,735.50;0.00;23.56;-;1,544.92;672.34;2,038.85;12.20;402.59
Dec 14, 2025 7:30 AM;Dec 14, 2025 7:45 AM;1,139.04;265.39;1,585.02;3,768.02;0.01;23.56;-;1,551.34;699.92;2,042.23;4.64;401.17
Dec 14, 2025 7:45 AM;Dec 14, 2025 8:00 AM;1,142.94;261.97;1,594.87;3,806.86;0.26;23.56;-;1,550.82;707.90;2,028.40;3.62;406.61
Dec 14, 2025 8:00 AM;Dec 14, 2025 8:15 AM;1,151.32;266.24;1,548.26;3,873.30;3.69;23.56;-;1,563.62;765.98;2,115.03;5.23;416.86
Dec 14, 2025 8:15 AM;Dec 14, 2025 8:30 AM;1,159.63;263.12;1,550.39;3,935.75;21.46;23.56;-;1,562.95;794.41;2,141.06;3.70;417.94
Dec 14, 2025 8:30 AM;Dec 14, 2025 8:45 AM;1,163.88;266.75;1,555.65;4,036.25;91.14;23.56;-;1,581.46;794.02;2,141.88;21.24;425.25
Dec 14, 2025 8:45 AM;Dec 14, 2025 9:00 AM;1,167.27;267.35;1,560.55;4,129.32;204.21;23.56;-;1,589.82;797.59;2,161.96;7.40;427.58
Dec 14, 2025 9:00 AM;Dec 14, 2025 9:15 AM;1,164.57;269.13;1,519.49;4,201.67;341.70;23.56;-;1,623.58;794.29;2,269.20;15.10;428.13
Dec 14, 2025 9:15 AM;Dec 14, 2025 9:30 AM;1,163.40;271.37;1,521.86;4,194.76;496.31;23.56;-;1,629.11;797.42;2,280.24;14.37;419.37
Dec 14, 2025 9:30 AM;Dec 14, 2025 9:45 AM;1,161.78;271.73;1,523.94;4,211.86;657.49;23.56;-;1,634.43;794.95;2,279.14;4.27;423.41
Dec 14, 2025 9:45 AM;Dec 14, 2025 10:00 AM;1,163.30;275.94;1,529.06;4,215.42;820.67;23.56;-;1,636.61;797.10;2,282.19;5.29;415.64
Dec 14, 2025 10:00 AM;Dec 14, 2025 10:15 AM;1,154.09;277.64;1,487.46;4,240.10;980.34;23.56;-;1,622.87;796.84;2,320.64;21.52;419.06
Dec 14, 2025 10:15 AM;Dec 14, 2025 10:30 AM;1,154.58;279.33;1,478.57;4,237.84;1,154.53;23.56;-;1,606.04;802.03;2,320.91;3.57;419.55
Dec 14, 2025 10:30 AM;Dec 14, 2025 10:45 AM;1,154.21;275.71;1,469.50;4,214.68;1,332.22;23.56;-;1,609.65;808.23;2,349.56;2.81;415.51
Dec 14, 2025 10:45 AM;Dec 14, 2025 11:00 AM;1,152.19;277.40;1,422.28;4,164.32;1,485.30;23.56;-;1,620.45;808.53;2,367.57;8.43;416.04
Dec 14, 2025 11:00 AM;Dec 14, 2025 11:15 AM;1,131.57;274.49;1,438.42;4,108.62;1,605.82;23.56;-;1,642.66;801.04;2,394.37;15.23;417.81
Dec 14, 2025 11:15 AM;Dec 14, 2025 11:30 AM;1,129.74;274.52;1,444.22;4,133.72;1,710.25;23.56;-;1,652.11;799.96;2,386.18;11.89;427.71
Dec 14, 2025 11:30 AM;Dec 14, 2025 11:45 AM;1,127.65;275.15;1,445.12;4,132.57;1,797.87;23.56;-;1,657.42;797.06;2,386.82;23.13;430.88
Dec 14, 2025 11:45 AM;Dec 14, 2025 12:00 PM;1,128.67;271.34;1,447.56;4,118.82;1,857.34;23.56;-;1,664.15;798.09;2,389.75;7.09;432.31
Dec 14, 2025 12:00 PM;Dec 14, 2025 12:15 PM;1,112.52;267.12;1,431.43;4,101.48;1,895.14;23.56;-;1,629.61;771.34;2,368.10;15.10;434.35
Dec 14, 2025 12:15 PM;Dec 14, 2025 12:30 PM;1,112.60;268.41;1,436.29;4,123.58;1,882.78;23.56;-;1,620.36;760.86;2,363.26;23.74;433.45
Dec 14, 2025 12:30 PM;Dec 14, 2025 12:45 PM;1,106.65;267.19;1,434.12;4,098.07;1,865.88;24.22;-;1,648.07;754.71;2,362.40;27.37;428.10
Dec 14, 2025 12:45 PM;Dec 14, 2025 1:00 PM;1,108.43;267.99;1,423.25;4,049.07;1,815.49;24.22;-;1,647.52;762.42;2,359.11;32.13;430.24
Dec 14, 2025 1:00 PM;Dec 14, 2025 1:15 PM;1,105.31;266.84;1,430.06;3,940.72;1,710.84;24.22;-;1,624.30;772.60;2,322.76;25.24;429.23
Dec 14, 2025 1:15 PM;Dec 14, 2025 1:30 PM;1,104.99;266.27;1,455.40;3,862.46;1,605.66;24.22;-;1,599.59;790.98;2,237.22;28.67;434.68
Dec 14, 2025 1:30 PM;Dec 14, 2025 1:45 PM;1,105.09;268.25;1,474.57;3,826.35;1,476.95;24.22;-;1,599.52;804.85;2,247.22;32.30;440.45
Dec 14, 2025 1:45 PM;Dec 14, 2025 2:00 PM;1,105.39;269.50;1,494.79;3,762.88;1,329.65;24.22;-;1,608.60;819.54;2,256.37;138.03;440.60
Dec 14, 2025 2:00 PM;Dec 14, 2025 2:15 PM;1,110.17;270.15;1,566.80;3,729.55;1,172.50;24.22;-;1,615.40;834.03;2,279.88;103.55;434.68
Dec 14, 2025 2:15 PM;Dec 14, 2025 2:30 PM;1,112.07;271.64;1,542.57;3,718.95;997.56;24.22;-;1,629.48;835.36;2,280.49;101.38;431.67
Dec 14, 2025 2:30 PM;Dec 14, 2025 2:45 PM;1,114.55;273.07;1,536.24;3,706.34;828.03;24.22;-;1,633.55;854.89;2,286.46;140.95;440.38
Dec 14, 2025 2:45 PM;Dec 14, 2025 3:00 PM;1,118.98;272.23;1,470.28;3,662.74;645.06;24.22;-;1,666.90;909.54;2,337.74;226.74;444.77
Dec 14, 2025 3:00 PM;Dec 14, 2025 3:15 PM;1,125.81;272.02;1,574.44;3,680.14;475.41;24.22;-;1,706.27;969.97;2,408.38;125.26;439.55
Dec 14, 2025 3:15 PM;Dec 14, 2025 3:30 PM;1,130.65;274.21;1,597.05;3,747.88;309.18;24.22;-;1,732.96;990.46;2,415.40;123.84;429.62
Dec 14, 2025 3:30 PM;Dec 14, 2025 3:45 PM;1,135.75;274.00;1,597.95;3,929.05;169.85;24.22;-;1,735.27;999.50;2,418.17;150.04;436.85
Dec 14, 2025 3:45 PM;Dec 14, 2025 4:00 PM;1,141.90;275.04;1,608.06;4,025.34;70.79;24.22;-;1,740.88;1,003.02;2,425.77;178.42;432.48
Dec 14, 2025 4:00 PM;Dec 14, 2025 4:15 PM;1,161.20;276.20;1,590.31;4,078.74;19.90;24.22;-;1,753.80;993.04;2,458.43;116.99;427.62
Dec 14, 2025 4:15 PM;Dec 14, 2025 4:30 PM;1,168.03;275.32;1,605.89;4,172.18;2.58;24.22;-;1,742.40;978.32;2,477.88;134.87;421.42
Dec 14, 2025 4:30 PM;Dec 14, 2025 4:45 PM;1,175.15;274.55;1,600.06;4,256.49;0.01;24.22;-;1,760.03;965.15;2,472.56;340.94;415.28
Dec 14, 2025 4:45 PM;Dec 14, 2025 5:00 PM;1,173.14;273.93;1,563.59;4,337.42;0.00;24.22;-;1,763.47;962.19;2,491.32;359.88;414.23
Dec 14, 2025 5:00 PM;Dec 14, 2025 5:15 PM;1,178.49;272.01;1,655.24;4,403.90;0.00;24.22;-;1,723.45;968.71;2,486.00;317.59;414.20
Dec 14, 2025 5:15 PM;Dec 14, 2025 5:30 PM;1,184.62;274.22;1,710.04;4,409.24;0.00;24.22;-;1,701.97;964.82;2,478.29;340.61;410.01
Dec 14, 2025 5:30 PM;Dec 14, 2025 5:45 PM;1,185.57;274.08;1,720.07;4,423.30;0.00;24.22;-;1,718.70;948.50;2,478.02;387.72;413.25
Dec 14, 2025 5:45 PM;Dec 14, 2025 6:00 PM;1,185.41;280.78;1,721.64;4,345.77;0.00;24.22;-;1,713.70;941.31;2,477.39;363.82;421.55
Dec 14, 2025 6:00 PM;Dec 14, 2025 6:15 PM;1,180.38;282.03;1,750.57;4,339.80;0.00;24.22;-;1,680.22;949.85;2,463.24;225.39;426.78
Dec 14, 2025 6:15 PM;Dec 14, 2025 6:30 PM;1,179.28;276.54;1,772.36;4,326.51;0.00;24.22;-;1,671.33;950.82;2,467.43;176.96;430.58
Dec 14, 2025 6:30 PM;Dec 14, 2025 6:45 PM;1,176.80;277.56;1,771.76;4,338.46;0.00;24.22;-;1,679.97;961.54;2,468.04;184.70;436.52
Dec 14, 2025 6:45 PM;Dec 14, 2025 7:00 PM;1,174.02;277.12;1,771.65;4,333.13;0.00;24.22;-;1,676.78;981.09;2,468.21;251.83;441.12
Dec 14, 2025 7:00 PM;Dec 14, 2025 7:15 PM;1,166.50;278.65;1,826.30;4,342.72;0.00;23.56;-;1,658.17;997.88;2,471.76;167.09;443.76
Dec 14, 2025 7:15 PM;Dec 14, 2025 7:30 PM;1,162.44;279.19;1,850.14;4,368.18;0.00;23.56;-;1,640.58;1,010.65;2,444.80;154.50;443.75
Dec 14, 2025 7:30 PM;Dec 14, 2025 7:45 PM;1,157.61;273.85;1,851.02;4,353.17;0.00;23.56;-;1,611.70;1,009.18;2,421.66;102.98;442.83
Dec 14, 2025 7:45 PM;Dec 14, 2025 8:00 PM;1,160.11;281.60;1,849.31;4,355.14;0.00;23.56;-;1,560.84;999.83;2,412.86;89.54;441.44
Dec 14, 2025 8:00 PM;Dec 14, 2025 8:15 PM;1,138.89;277.63;1,789.26;4,382.92;0.00;23.56;-;1,496.71;963.81;2,345.35;101.72;418.86
Dec 14, 2025 8:15 PM;Dec 14, 2025 8:30 PM;1,134.06;281.37;1,813.96;4,364.49;0.00;23.56;-;1,475.08;929.75;2,310.93;87.19;427.85
Dec 14, 2025 8:30 PM;Dec 14, 2025 8:45 PM;1,128.55;274.47;1,824.09;4,359.27;0.00;23.56;-;1,466.64;901.87;2,308.85;88.61;422.03
Dec 14, 2025 8:45 PM;Dec 14, 2025 9:00 PM;1,124.03;275.64;1,803.90;4,365.95;0.00;23.56;-;1,462.47;885.47;2,312.61;56.94;422.26
Dec 14, 2025 9:00 PM;Dec 14, 2025 9:15 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 9:15 PM;Dec 14, 2025 9:30 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 9:30 PM;Dec 14, 2025 9:45 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 9:45 PM;Dec 14, 2025 10:00 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 10:00 PM;Dec 14, 2025 10:15 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 10:15 PM;Dec 14, 2025 10:30 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 10:30 PM;Dec 14, 2025 10:45 PM;-;-;-;-;-;-;-;-;-;-;-;-
Dec 14, 2025 10:45 PM;Dec 14, 2025 11:00 PM;-;-;-;-;-;-;-;-;-;-;-;-
